# weights, mloglkl, A_IA, D_z1, D_z2, D_z3, D_z4, D_z5
1.202234454050481481e-04 1.922430722254941600e+02 5.816168946159159248e-01 2.936391125395211577e-02 -2.222758959293315989e-02 4.426712299112423032e-02 -9.086406844536262101e-03 6.411473777846871114e-04
1.208932662670927753e-04 1.922365162225073334e+02 1.499487989380240194e+00 -8.107820800401752126e-02 -1.163197379182274310e-02 3.561415283121091568e-02 -6.822332987975337354e-03 3.175868453935805358e-02
1.209240288287112921e-04 1.922352617943716950e+02 2.416787725400652675e+00 -9.686970166370167945e-02 -3.685016194206296863e-02 2.245492034853381613e-02 1.048783099474187575e-02 3.138939737829950227e-02
1.214493116357564481e-04 1.922299272943111816e+02 1.726335448354796576e+00 4.733706805246935823e-02 -3.458412114861302011e-02 2.274011300236249145e-02 8.147224642501726954e-03 8.578121648600015026e-03
1.215455997794363108e-04 1.922281347826642275e+02 1.082795645008105545e+00 -6.614610832045877964e-02 1.446280217034701110e-02 3.631185032620666553e-02 2.754484040131221362e-02 8.668067443682543616e-03
1.214910920502908443e-04 1.922275833382272197e+02 2.687896665507439664e+00 -6.062652654138078051e-02 -6.426921955977389633e-02 1.211538847259219231e-03 1.541046555148296859e-02 -1.395377873224919185e-03
1.214832856675986008e-04 1.922266475950658844e+02 2.317588257072975111e+00 -5.286124438938520631e-02 -1.168349592950814614e-02 -3.392486658820898643e-02 1.379954300791459004e-02 -5.141699538237735206e-03
1.214008682189168824e-04 1.922263262515407689e+02 2.862493929640944401e+00 -7.095367237377341041e-02 -6.143561943557614147e-02 1.526189444438440235e-02 -2.446949678747631363e-04 -7.590171529556714175e-03
1.212958645703597589e-04 1.922261915590700880e+02 1.269268009150965604e+00 -2.394979651821976807e-02 1.724526267600649809e-02 -1.000882163041089123e-02 -2.118692142603644663e-02 1.373479123622823456e-02
1.213346865513046860e-04 1.922248715500597029e+02 1.340814274934851724e+00 -1.019772072440994909e-01 -1.368811079641055195e-03 3.694477510853737268e-02 -4.262402929202942226e-03 -6.790620639937787473e-03
1.212345611998416010e-04 1.922246970904616603e+02 2.609525195574455836e+00 -7.300073373669799248e-02 1.831690269842833896e-02 -8.973111011412168714e-03 4.963309552992588303e-03 -5.914544142868183307e-04
1.212329024989147199e-04 1.922237107723050258e+02 1.945185015230199710e+00 -3.570709822038083125e-02 -5.725193864733434113e-02 1.981521657087625954e-02 -1.316853278009175177e-02 -1.158705127051931627e-02
1.213983438771832989e-04 1.922213470451975184e+02 1.910958319209310474e+00 -1.060771958377808438e-01 -2.653598700652134296e-02 2.595680798774495368e-02 2.653329402791227559e-02 3.904481372175611087e-03
1.212841317621300556e-04 1.922212882925882411e+02 1.134482736337679931e+00 4.650684030557857007e-02 3.144149364617632170e-02 2.369342372013955034e-02 1.741766030252175912e-02 1.072102916850505017e-02
1.215996134123199882e-04 1.922176904915095008e+02 2.261439085006713867e+00 -4.643280172348022983e-02 -4.149459421634674183e-02 -3.012684130668639992e-02 1.779062032699584711e-02 1.025853860378265342e-02
1.215996666210176629e-04 1.922166900539366452e+02 2.573066011824991506e+00 -5.451658013501682609e-02 -4.827120860742049879e-02 3.776848442048275079e-02 2.275862454730151474e-02 1.568886534075530220e-02
1.216189080969503245e-04 1.922155318301990690e+02 2.405304605799177153e+00 -1.015333900058316835e-01 -1.287880268722933763e-02 2.300648095388607706e-02 -2.344239569555046226e-02 9.688970001227932560e-03
1.216489744598105844e-04 1.922142846429197789e+02 1.046039520808131229e+00 -1.267263567851735495e-02 -1.904900556090395602e-02 6.178066476864015055e-02 5.707362923788747433e-03 2.718810925318511373e-02
1.217064913610018978e-04 1.922128119442518823e+02 3.081354141301963168e+00 -7.045978086411022745e-02 -2.408181744585594780e-02 -1.441426311466473265e-03 -1.458459638293234037e-02 1.893251277573503033e-02
1.216891877064428030e-04 1.922119541296403042e+02 5.127436597452552647e-01 4.124744500945136394e-02 -1.684439088659690081e-02 3.071637560732429217e-02 -1.989985003457740709e-03 1.442017651006699541e-02
1.217082281485901835e-04 1.922107976740581989e+02 2.634547559344685652e+00 -2.876352815563819332e-02 8.602935247826681842e-03 2.935099642227241568e-02 2.080618483308480093e-02 1.902822984475527335e-02
1.216355313790537111e-04 1.922103951561703070e+02 1.520700910088127245e+00 -9.365795100430313047e-03 1.817827050945317047e-02 -1.617529669627400246e-02 -1.571081678106729662e-02 1.417312142534627589e-02
1.216153263357611959e-04 1.922095612813262449e+02 1.829887353258833116e+00 -1.604775709302566633e-02 1.913854846936134668e-02 3.709281023421459600e-02 -5.037994630555455572e-03 3.283210083099509513e-02
1.215378203272947117e-04 1.922091987891039935e+02 6.461868726974104860e-01 -8.790126677089352136e-03 -2.160909703648697389e-02 4.633591918780766150e-02 -3.792357113602422281e-03 -1.115424902953323152e-02
1.215405026606773421e-04 1.922081767193994608e+02 7.955875987552278872e-01 -6.001540532898309160e-02 -2.568603545974205982e-02 3.553874640688656217e-02 -4.568837757569686742e-03 1.595944296930787432e-02
1.214907395728636479e-04 1.922075862394929118e+02 2.222644900414731950e+00 8.413394774220664396e-03 -3.237912877154439095e-02 3.591298442927645662e-03 -1.732278226937131876e-02 1.103574425000287962e-02
1.213790324309185238e-04 1.922075061328901029e+02 1.458539067496229968e+00 -5.939399761722363724e-03 -7.156133706162089159e-03 5.219786142851344513e-02 -1.059304583926923976e-02 -1.991163759998152566e-02
1.217389986356901384e-04 1.922035448842633230e+02 2.835722687968035061e+00 -3.155363571398467348e-02 -1.420992227677889130e-02 1.291785903618336562e-02 -9.757883782697932690e-03 2.327105409611506665e-02
1.219743732326651327e-04 1.922006133146629168e+02 2.544174734089548195e+00 -3.557024329349861569e-02 -3.629188322339017836e-02 6.714244041289840759e-04 3.047028054467750685e-02 8.495471150974445718e-04
1.218818322952234709e-04 1.922003722942565105e+02 1.479349442370995860e+00 -6.166903180894473674e-02 2.832137735553495739e-02 -3.609588732173596437e-03 1.328842383564388108e-02 2.079729695247549415e-02
1.217600689984487593e-04 1.922003718210724230e+02 2.934744358062744141e+00 -2.827201616764069003e-02 -1.935612416267395303e-02 -1.005892753601074496e-02 1.333752250671386280e-02 4.564141988754273627e-03
1.216743208699009221e-04 1.922000763076664498e+02 5.684034878689434578e-01 3.225022046531321462e-02 -4.854965856941756419e-03 5.847787052277782227e-02 1.328267786318076960e-02 -1.375231412440204581e-03
1.217543105376899773e-04 1.921984191156984707e+02 1.460025408604042951e+00 -1.104799989043319663e-01 -3.090696469221568266e-03 -5.627206505935095082e-03 3.164137479802729691e-03 4.480702546093465188e-03
1.221337641181466772e-04 1.921943074105676033e+02 2.635976333072886035e+00 -1.018041282423644972e-01 -2.310472481256368310e-02 -1.888789708224909020e-02 9.891949548104239653e-03 2.378444561162783299e-02
1.220765697937217960e-04 1.921937758127401139e+02 1.684094267835664738e+00 -1.049025105367246552e-01 -1.006002202301772841e-02 2.479170308103413600e-02 -1.395972920270093301e-02 -1.013316084937805964e-02
1.220561639545287441e-04 1.921929429827785043e+02 2.381441158035288552e+00 -2.800336390844851420e-02 6.296972140673456897e-03 6.120914880955914683e-02 1.488134086106838311e-02 1.421252161073458670e-02
1.225772035011410302e-04 1.921876832177275105e+02 2.785432936042889551e+00 -3.066845745703775106e-02 -4.275552252542377807e-03 3.308449085493242459e-03 -1.479714845226718506e-02 1.294691772290283704e-02
1.225851124010830491e-04 1.921866186980242333e+02 1.905810772195520642e+00 -8.128260201147316510e-02 3.270558356102150344e-02 2.306700005021371236e-02 -1.195098426065211925e-02 3.642551744999666941e-03
1.225050309655537637e-04 1.921862721836134540e+02 1.686650345990543975e+00 -3.585315002876222901e-02 2.877274699592999307e-02 5.695881123725808626e-02 2.539434889424894981e-03 -1.258561459443401434e-02
1.224480234440114795e-04 1.921857376403329738e+02 2.494786255004193265e+00 -3.151190267460600436e-02 -4.853632746277312948e-02 -1.001339959392037737e-02 4.981105094175458659e-05 2.512821683803034140e-02
1.227883842890002024e-04 1.921819618611028488e+02 7.800479087162113245e-01 2.244849868623853550e-02 1.887468765146925465e-02 -1.109874452671542888e-02 -1.636080687705196435e-03 -2.469652316178447271e-04
1.228358157806052166e-04 1.921805756492216233e+02 2.392135018219654796e+00 -4.395511650684816307e-02 -2.706627143281043618e-02 1.885220297948998758e-02 2.272270365670994025e-02 -1.880933172500375006e-02
1.228315828854641015e-04 1.921796101095949894e+02 1.632736240883231105e+00 -5.913002976931432120e-02 4.687698145279534101e-02 3.499734714956058423e-02 3.564932367493306442e-03 6.236080060111531820e-03
1.228542868190795679e-04 1.921784252887609341e+02 1.748179138187095916e+00 -9.873373582873300192e-02 -3.047213708641038216e-02 -1.254723630523062183e-02 2.054013260064898455e-02 5.227007634911344514e-03
1.229728365851061496e-04 1.921764607916495322e+02 1.931851385992937153e+00 -5.127592608300199362e-02 3.050628837978885954e-02 4.545810207447707751e-02 -1.254298595487658360e-02 -9.096968672019367652e-04
1.233728801700559904e-04 1.921722129662610996e+02 8.746146224369155675e-01 -1.722650680955933877e-02 -3.076998501493344307e-04 8.524335864277671204e-04 -1.715864495558878933e-02 2.279616760549812299e-02
1.233211168293977123e-04 1.921716326225319733e+02 1.383249801434511816e+00 9.105429632608394441e-03 -1.210144469695811908e-02 4.566262286761225975e-02 -2.590912282674754166e-02 1.495176592164111640e-02
1.234377927803192879e-04 1.921696869548776476e+02 2.712239994788411934e+00 -1.588830546328509619e-02 3.607781891427797039e-03 4.164039580394393592e-03 -6.317914063409892783e-03 6.084818713242172439e-03
1.234405947318300786e-04 1.921686642558351252e+02 1.628462296597349201e+00 -7.673159868861355315e-02 -1.676656848074228184e-02 -2.975484961290753017e-02 8.523347770155190184e-03 1.815897925893405346e-02
1.234332708502640873e-04 1.921677235888192570e+02 1.032656134186543895e+00 -6.681279193600211941e-02 -2.776750163482039069e-02 5.008538652791756640e-02 -8.257131667622503307e-03 -2.818184500763275951e-03
1.233685498110667124e-04 1.921672480666411786e+02 1.965861747747867483e+00 -8.055673824225506596e-03 -9.167922278453970175e-03 -8.128097921274335391e-03 1.343460347242898811e-02 -1.954576691539429423e-02
1.236976230403290505e-04 1.921635842181664202e+02 1.884982932615669071e+00 1.398473014336783227e-02 -1.606025889831522863e-02 -2.450066167471107170e-03 -7.891141492689910525e-03 -1.654645384591044155e-02
1.235784210828365425e-04 1.921635483387883880e+02 2.738522524759122945e+00 -2.323289261390949767e-02 6.068492493403326860e-03 -1.066841273965168924e-03 -1.857671359725053539e-03 2.352847460736377794e-03
1.238583458716034039e-04 1.921602857412638912e+02 1.184353549152445062e+00 3.400272333764510491e-02 -4.329818144931274482e-03 6.886251363713291607e-04 -2.102725117515226450e-02 -7.618528760153023272e-04
1.238381395868167444e-04 1.921594488948491630e+02 1.595647308276650911e+00 -6.915118440264950150e-02 -2.791872837235070265e-02 -3.560023871779969401e-02 5.840106300635472536e-03 3.652744179177415396e-03
1.242553479798294493e-04 1.921550855757198519e+02 2.177053060524380967e+00 -1.000742510727679613e-01 -3.708708668590091073e-03 1.034306597980404197e-02 -2.277979303135379413e-02 -3.018749899080387655e-03
1.241747405223517524e-04 1.921547345104828537e+02 1.661459284143447235e+00 4.514314975085101378e-03 2.079102299443755242e-02 2.833079539611556286e-02 -2.432795596277775863e-02 4.202619130419187055e-03
1.241448461539003878e-04 1.921539752838265827e+02 2.405819992717409761e+00 -9.179026191037806259e-02 -1.233618813163538802e-02 -2.407710889812094551e-02 1.675039796030886735e-02 -8.195832580515493432e-03
1.241332399158925578e-04 1.921530687776842115e+02 8.841505953501220816e-01 -5.147717768077778033e-03 -2.353284740005545661e-02 3.863102323447856201e-02 2.085966647982873817e-02 2.260618078580789447e-02
1.241644200103525194e-04 1.921518176267500166e+02 2.415390310494597514e+00 -5.014858405208250103e-02 8.350765267642848433e-03 -2.670704942361726286e-03 2.535255168903981920e-02 1.871041312878604645e-02
1.243410353456987064e-04 1.921493962063242407e+02 1.595885552777104088e+00 -7.604931119913030391e-02 -2.462373693034695249e-02 -4.862072223531285764e-03 2.439531373996486896e-02 -1.088903692321567876e-02
1.242905432772535514e-04 1.921488023660680824e+02 1.022138828376688124e+00 4.164830732338244135e-02 1.537496706838330229e-02 9.415701957228031493e-03 -1.101592115144455625e-02 2.018651656971266056e-02
1.242318349975484642e-04 1.921482748247754557e+02 3.082098555034884058e+00 -3.676472403234198882e-02 -4.251033312232667394e-02 1.296465245265959743e-02 1.100561122960545812e-02 7.712047520553107216e-03
1.241643957736133575e-04 1.921478178219488200e+02 3.023325920104980469e+00 -8.608335900306701705e-02 4.952208995819135096e-04 2.164401698112487782e-02 1.868278312683105402e-02 1.003915250301361251e-02
1.241275453881840495e-04 1.921471146530544161e+02 1.245341982180464768e+00 -1.470880814874515885e-02 -1.769246878364292425e-02 -1.261575429914565949e-02 2.818754209045699205e-02 4.619471050677705082e-03
1.243344639763543859e-04 1.921444490572835377e+02 1.475888729095458984e+00 -7.216482710838317827e-02 -2.078376460075378324e-02 -2.999820828437805426e-02 -3.008125305175780861e-03 1.456534016132354781e-02
1.244734351298853016e-04 1.921423319611745910e+02 8.348360058675350359e-01 1.841120472960670884e-02 1.965982182426302682e-02 9.374698370452974605e-03 8.369450548850666805e-03 -1.627703338935678271e-02
1.244125709712455043e-04 1.921418210538383846e+02 1.045061748644446453e+00 3.511808546946978971e-03 1.207962355806917187e-02 2.001574018550748846e-02 1.233009013977505453e-02 -2.223781349314277872e-02
1.244595629457591768e-04 1.921404434143305764e+02 1.527387057165519479e+00 2.470209567386082161e-02 1.540066733468002658e-02 5.945316779176131050e-02 2.125982491696114252e-02 1.427526089397730680e-02
1.246979299573176977e-04 1.921375300294951671e+02 1.087087994063080210e+00 -7.183435935883428214e-02 2.932539341403406219e-02 7.661179520373428975e-03 1.449349295909571622e-02 7.057894449545971949e-03
1.247750250184566638e-04 1.921359119659972805e+02 7.164231740179003438e-01 -1.919154621884350265e-02 3.161762068317025554e-02 6.409476365033110745e-02 1.211488244165272871e-02 6.965007829118421978e-03
1.248517979301410567e-04 1.921342968645173812e+02 1.800853391858636243e+00 1.607629742287029762e-02 -1.913291290089620678e-02 -5.628159669814059018e-05 -2.695819764350217140e-03 -1.869931600122802171e-02
1.247653180255793570e-04 1.921339897649837098e+02 1.654433168543089749e+00 -7.429158654082081148e-02 1.534823970248488934e-02 1.650374112710485675e-02 -1.126147417388369265e-02 -1.822860733150663548e-02
1.254506053973795390e-04 1.921275121832545949e+02 1.388395701665726456e+00 -5.097374520074610116e-02 -9.447998175451798042e-03 7.745347025961719922e-02 -4.625707621574118300e-03 9.127247329737964154e-03
1.253283034276121005e-04 1.921274875601715166e+02 5.344476699829101562e-01 -1.484520292282104359e-02 2.863440513610898686e-04 5.879785323143006670e-02 -5.236272811889666756e-04 -8.209496498107909240e-03
1.252547391717968677e-04 1.921270747049132979e+02 1.129817663115575854e+00 2.180041818938267817e-02 -2.005331927964391914e-02 -1.325380786309787728e-02 -1.383985431248714940e-02 -1.136652074442336124e-03
1.256037025654999550e-04 1.921232925492371635e+02 2.633224767078370832e+00 -3.952974572150801114e-02 -4.986956404462546122e-02 1.859837805892707030e-02 -1.542258182648802503e-02 1.767562719210949429e-02
1.256090350466614785e-04 1.921222500953297185e+02 1.775432825088500977e+00 -1.474538075923920166e-02 -2.619037985801694890e-03 -3.121036577224731157e-02 1.672277069091796659e-02 -6.384100914001433758e-04
1.255483419533522289e-04 1.921217334026107437e+02 1.565615011772740317e+00 -5.754565729169578564e-02 5.305136753769548741e-03 -3.342411101631901499e-02 1.008071244655688731e-02 7.009674474521734866e-03
1.254924440105480523e-04 1.921211787321894349e+02 1.613963897804490344e+00 -8.113619114563028201e-03 -3.739559074313977827e-02 -1.939419080756838581e-02 -1.286167972362993461e-02 -6.650922346345088110e-03
1.254999745901876854e-04 1.921201187257582887e+02 1.114849629233281902e+00 -1.181274727525459534e-02 2.426432527965136088e-03 1.624603697861039253e-02 3.332945317983861816e-02 1.764043227336404424e-02
1.254913939371974057e-04 1.921191870998465561e+02 1.514520406723022461e+00 6.092631876468658503e-02 1.010913276672363581e-02 1.826878094673156649e-02 1.366285514831543091e-02 9.814054369926453192e-03
1.254217753175559155e-04 1.921187420218670354e+02 1.369725526303960272e+00 -3.752320354253216306e-02 -2.643775386913380793e-02 3.356814099725388689e-02 -2.721681749501988004e-02 1.815468717810857224e-02
1.253921797067763643e-04 1.921179780183921650e+02 2.285136035516263320e+00 -4.849964977917743669e-02 -1.202523741873755964e-02 1.240443693232237687e-02 2.541696757066476409e-02 -1.844537094399774368e-02
1.253003171824084133e-04 1.921177108885787277e+02 1.800567843712011395e+00 -5.905776027054074340e-02 -1.380991893157393346e-03 -1.642768167189393586e-02 3.007931189669046240e-02 1.020929476871614699e-02
1.253946703982142090e-04 1.921159581553775411e+02 6.862186735423492223e-01 -3.783253572642178431e-02 1.572404588265421954e-03 5.428899980161976113e-02 -1.621287789601483578e-02 8.034267587127677523e-03
1.253152853508953670e-04 1.921155914373685505e+02 2.044152512807034583e+00 -8.823594919018372396e-02 -1.556144527935898747e-02 4.580881175466308686e-02 -1.629783872918888488e-02 2.304890020875009771e-02
1.253071529812553608e-04 1.921146563347472238e+02 1.947541236877441406e+00 -3.993628549575806153e-02 1.183065176010161812e-04 -2.507641911506652832e-02 1.765669012069701754e-02 -1.096370315551757971e-02
1.254465042337154959e-04 1.921125448752506770e+02 1.156883884337343460e+00 5.014407291186975812e-03 3.654299005331704264e-02 4.406915932569392680e-02 -1.779106265867665820e-02 5.630591485497327131e-03
1.253231790374764601e-04 1.921125284487399369e+02 6.734297275543212891e-01 -4.475461220741272506e-02 4.926956892013556466e-03 5.204214620590209839e-02 1.022044372558593428e-02 2.054931163787841741e-02
1.255843926681445369e-04 1.921094462977448813e+02 1.569685124794068187e+00 -8.034430906561500219e-02 -1.468287158247047475e-02 3.300544450423674447e-02 3.236636015336511601e-02 1.059282769832975424e-02
1.259919594347328267e-04 1.921052061909562383e+02 9.946657058522969663e-01 -1.450772257411934996e-02 -3.798348429272631332e-02 3.081697233216430798e-02 -1.917133573060350593e-03 2.613307524080635269e-02
1.258953383716472977e-04 1.921049733679331553e+02 9.018949843806396416e-01 -1.182483712811521759e-02 2.811193925691975182e-02 1.767982761742689646e-02 -1.384225045889283731e-02 2.307650722786754038e-02
1.259142885836291351e-04 1.921038228557208356e+02 9.782920797990684036e-01 -5.761741248760596235e-03 -2.345428542004010519e-02 -6.034606707101472511e-03 -2.006807343841160440e-02 1.594614646529463053e-03
1.258067435676584356e-04 1.921036773335655710e+02 1.905043161184289957e+00 -2.143746993873470175e-02 1.785524961155036949e-02 -1.084282100931695247e-02 -9.385955870708832804e-03 -1.209945678177726247e-02
1.257714848913351724e-04 1.921029576334689182e+02 1.502081281412678493e+00 4.971083863395626967e-02 3.142651901906393097e-03 3.270560777485440052e-02 7.998688545061832800e-04 2.431030006653693565e-02
1.262206210788326176e-04 1.920983929451120105e+02 2.658064326277713718e+00 -1.412772198193987250e-02 -2.207676771768864871e-02 -1.154473799166338965e-02 -7.642823722887766985e-03 -1.109586347026528252e-04
1.263602987534384137e-04 1.920962869416265733e+02 1.964160834572630243e+00 -5.230537722023634317e-02 -4.431073966942283837e-03 1.665003555929356338e-03 3.593034717877504475e-02 -2.612125847363786640e-03
1.265084506136562002e-04 1.920941151726551368e+02 1.979183299584621025e+00 -8.677054773813308586e-02 3.675810693217387848e-03 2.099161796202650421e-02 -9.512243929696250627e-03 3.177156487103663385e-02
1.264519612011347444e-04 1.920935617991692084e+02 7.699005044132647413e-01 -5.888516286582642922e-03 -2.601561333275324850e-02 4.951974174054588063e-03 -1.776846639277243622e-02 4.340873213369671191e-03
1.264823259681139645e-04 1.920923216991221238e+02 1.975609192410926696e+00 -8.774849715444425768e-02 1.300544059738693858e-02 4.427887511243830398e-02 1.985690725919222327e-02 -7.446139424862146389e-03
1.263569297657847837e-04 1.920923136037395409e+02 1.859986615474507055e+00 5.117656015180924167e-03 -1.427210534607273318e-03 6.495434579706028944e-02 -1.097191965432571178e-02 5.755916277624811839e-04
1.262417770116297880e-04 1.920922253484084479e+02 1.301427654173038739e+00 -5.496856104103485519e-02 1.513914633224691664e-02 5.610034027881037610e-02 2.583712618001607342e-02 -1.234369537394766625e-03
1.261535982737540748e-04 1.920919240834099071e+02 1.894050836563110352e+00 -5.641178226470947715e-02 8.594927787780731743e-04 -1.534615945816039662e-02 2.679219532012939303e-02 1.914071345329284440e-02
1.262917673305567615e-04 1.920898294380772882e+02 1.285028113422844065e+00 -2.070725505832116120e-02 -3.321583769272476450e-02 -2.534817805089525228e-02 1.392093567278825106e-02 4.671909544606799025e-03
1.261892915266844329e-04 1.920896411885505017e+02 1.365800785036839216e+00 -2.289345224401626022e-02 -4.732743255811017180e-02 3.106839224388024956e-02 6.805682705317978032e-05 -1.715127692858268299e-02
1.261411101314033703e-04 1.920890230798766822e+02 1.180679412311595122e+00 -6.833763577496086705e-02 -3.690591714386777522e-02 4.137075906941835302e-02 -1.441003502888696039e-02 2.791525541327360971e-03
1.260867701403113313e-04 1.920884539600147036e+02 1.844046030075109144e+00 -4.756172982540268768e-02 2.847363672922639810e-02 4.226352640463668098e-02 2.721447654424306167e-02 2.138050665405996642e-03
1.261722490234013167e-04 1.920867762527387299e+02 2.587060418014930363e+00 -2.846637441047476791e-02 -2.928573788274657641e-02 2.490548700127366566e-02 1.752289924027883999e-02 2.900255730722797742e-02
1.263500356987929969e-04 1.920843681654884278e+02 1.245200994677499118e+00 -3.358610110651091829e-02 3.589482896298595849e-03 -1.598368186610343161e-02 -3.789052072528706350e-03 2.731398348733791309e-02
1.263162244659740891e-04 1.920836358010088816e+02 2.368949861895572440e+00 -1.888710424239843644e-02 -9.508064281491153402e-03 -1.414481037009279740e-03 -2.392521537590899458e-02 9.939124092697981805e-04
1.266906244261116964e-04 1.920796761954877638e+02 3.518439484892557090e-01 4.099589337773101860e-03 5.171688690650821929e-04 4.403301650933083566e-02 -1.133285565767188155e-02 4.834883793341432368e-03
1.269828604408691471e-04 1.920763721616689281e+02 1.275798101345365865e+00 -7.993763970837861055e-02 1.433303996663926050e-02 4.847427378206502213e-02 2.217614732802374033e-02 6.613819049680766393e-03
1.269598351743893381e-04 1.920755535038925075e+02 2.217389595750535847e+00 -1.111184285293664031e-01 -1.918296510665939980e-03 -7.853258800573775789e-03 -2.980962324628619320e-03 -1.084733308131153456e-02
1.268941932291966493e-04 1.920750706668232510e+02 8.126264995840966066e-01 4.173875886362994614e-02 -2.122470792685026558e-02 1.676185560698317811e-03 -1.789749469611086330e-03 1.317598286022958476e-02
1.268095549271144309e-04 1.920747378883825434e+02 7.464447640008806673e-01 3.500609536694815338e-03 1.153566357733577796e-02 2.386507508416604861e-02 -2.478962829397199363e-02 5.315430192733908155e-03
1.267149880335455433e-04 1.920744839060805305e+02 1.647270804704247027e+00 -8.906155102263926815e-02 -3.779588384473372281e-02 1.771900774874039797e-02 -1.179968194249703117e-03 -1.775098490862427741e-02
1.273719589765897177e-04 1.920683126651740622e+02 9.378364154890821425e-01 -3.240099852755178034e-02 9.275530696708195189e-03 1.911520338208222425e-02 2.536419999053357577e-02 2.325372933084910582e-02
1.274546275746510902e-04 1.920666638427566113e+02 1.190722540628708970e+00 -6.662926231522352249e-02 3.771891946802953532e-02 2.512065347707642671e-02 1.414246467976711802e-02 1.268490250608285408e-02
1.275280068622845200e-04 1.920650882797201575e+02 2.850229442633851917e+00 -1.104081093307876099e-01 -3.887084980729046957e-02 3.501052023041727190e-02 5.917820435927541312e-03 1.586945297635578012e-02
1.276798713249256310e-04 1.920628981559540023e+02 2.425471482543208879e-01 2.380625062959602911e-02 2.810917605344367964e-03 3.880432097536115621e-02 4.078105388155638111e-03 3.128540242279716221e-03
1.275613149612829056e-04 1.920628271312020274e+02 1.597811896614919291e+00 -3.974652756925980968e-02 1.578004803343617535e-02 4.431316292341468122e-02 2.902458232642012720e-02 -1.000811425410996075e-02
1.274715663677101227e-04 1.920625309510138834e+02 2.363661528347858365e+00 -7.379422871733820610e-03 -1.502782198549336423e-02 3.069966995530237774e-02 -1.126095144782288462e-02 -1.218289491795249146e-02
1.277469701974821739e-04 1.920593727697126951e+02 1.239745677420576619e+00 -7.145016630991131434e-02 -1.256626123557202934e-04 5.401425481912854043e-02 -1.901149986249467058e-02 3.179393106372448152e-03
1.281110492335369594e-04 1.920555268219281118e+02 8.870848865723885979e-01 4.059032695424229231e-02 -2.696316831932672742e-02 2.457330191856010870e-03 -5.558976902801021636e-03 6.035843529567930243e-04
1.281632845271039303e-04 1.920541191705372626e+02 6.896311954784977161e-01 2.985232383973100700e-02 2.066727916387707531e-02 3.219530444751469989e-03 1.715422600336704434e-02 6.351191123940773398e-03
1.285206370936236480e-04 1.920503347904705720e+02 1.717875709641330850e+00 -5.193307622509157895e-02 5.798982928542570359e-03 1.508398701497530581e-02 3.595341378688888395e-02 1.495727659451578234e-02
1.288062619552614101e-04 1.920471148517079314e+02 5.662730722938924544e-01 -8.826885411073209786e-03 -1.157789166756816035e-02 9.358304814665027727e-03 1.691101411173678848e-02 -4.516041374583477236e-03
1.286824822427000631e-04 1.920470762896339636e+02 1.268498582862067181e+00 1.270247930075728282e-02 4.175469615558863312e-02 3.958397491033147086e-02 1.602336339007262578e-03 2.141150927594648312e-02
1.288260732841802815e-04 1.920449610563472902e+02 1.769625817913870414e+00 -6.028227410834147842e-02 -6.029456001735290782e-02 3.316685014081374727e-02 1.322854013025039077e-02 -2.566255480673268474e-03
1.287522033152333997e-04 1.920445346293359989e+02 1.904360843177718365e+00 -2.474436049911607483e-02 -3.917036440959066612e-02 -1.299444930474749627e-03 2.586085961817555928e-02 -1.106051519911139050e-02
1.288890527286314710e-04 1.920424723039277239e+02 8.118182406274971896e-01 -6.438479395662091709e-02 -2.189266670585739843e-02 3.859208758392546068e-02 1.144153584599220258e-02 1.229827223647687179e-02
1.287810917023667415e-04 1.920423102825210151e+02 1.802477359771728516e+00 2.317571604251862649e-02 -6.445060729980467418e-03 -6.806568861007694649e-03 7.316525459289548172e-03 -1.390332663059234627e-02
1.288066824744461510e-04 1.920411115869715672e+02 2.127207427456433209e+00 1.746171707584315280e-03 -1.670696643189875652e-03 -8.957822138553381275e-03 -9.801962420492638106e-03 2.094377235481861138e-02
1.290104569807014486e-04 1.920385308189192699e+02 2.581350810220346403e+00 -5.932890528903902311e-02 1.698793195272689516e-02 3.262406141702840767e-02 1.815558531473891041e-02 -2.160680249054209440e-03
1.289942968097580105e-04 1.920376560892542557e+02 8.271044528695146170e-01 -3.269152343207301636e-02 -2.117501900443771040e-02 3.709789765504169223e-02 -1.238063187333167045e-02 2.292354463612775867e-02
1.293814801328166701e-04 1.920336590311131602e+02 2.160355266811610164e+00 -9.865879181778494655e-02 -1.019437073675063393e-02 4.779509957063936276e-02 1.414931710662323261e-02 2.358387313990961687e-02
1.298186199031493165e-04 1.920292860371619383e+02 1.817088118104414285e+00 -1.338231460142669249e-02 -4.878662589591280241e-02 6.630811889724030905e-04 1.162941078817453233e-03 -1.703914320503501639e-02
1.298200277535270161e-04 1.920282751924714830e+02 2.097322191044833417e+00 -1.871263846402276831e-02 -4.023055466639322703e-02 3.496293376067184655e-02 -1.529653090464734924e-02 -1.204561753151357079e-02
1.297021856918431811e-04 1.920281833387778647e+02 1.354515735341355942e+00 -8.437104594711467009e-02 -2.390122677556004438e-02 3.368036888153530528e-02 -9.793778336971016574e-03 2.408529624094603305e-02
1.299536055300530818e-04 1.920252467756409374e+02 2.327134525859746006e+00 9.791142681463985142e-03 -7.804509280050969666e-03 1.328881339636554804e-02 2.471351568671042997e-02 7.606621592034547297e-03
