# weights, mloglkl, A_IA, D_z1, D_z2, D_z3, D_z4, D_z5
1.606118990669669146e-07 1.976946888210992199e+02 4.241339206695556641e+00 8.208416819572447731e-03 1.090843999385833485e-02 -3.550297451019287370e-02 -2.992447471618651933e-02 1.053317248821258878e-02
1.610663827199346514e-07 1.976908631161566916e+02 1.060448169708251953e+00 -1.082664045095443756e-01 3.003153741359711193e-02 -4.067091822624206710e-02 -6.345183849334717907e-03 -3.275620400905609325e-02
1.647863807140892264e-07 1.976670297384309265e+02 -1.793520212173461914e+00 4.924550771713258335e-02 -1.953270792961120383e-03 -3.729158163070678267e-03 1.385570812225341703e-02 2.769689726829528686e-02
1.692260486881016918e-07 1.976394443238133078e+02 3.454264640808105469e+00 9.761406719684602440e-02 -4.502390062808990512e-02 8.099017381668086046e-03 7.480968475341798207e-03 -1.109074866771697990e-02
1.729071418472694908e-07 1.976169250131265755e+02 -1.234173774719238281e-01 -8.489557707309723644e-02 -3.582337474822998302e-02 7.535585403442388031e-03 -3.064920330047607097e-02 -2.897094798088073811e-02
1.737164504301185757e-07 1.976112553364425537e+02 -6.565439701080322266e-01 9.822457659244539230e-02 6.254844117164612416e-02 6.219474506378173950e-02 2.682595682144164190e-02 1.046931338310241877e-02
1.776979967010400089e-07 1.975875942495850097e+02 -4.981927871704101562e-01 -1.058072254657745348e-01 -1.647329628467560092e-02 6.249652218818664562e-02 -4.972171783447290605e-04 2.701639437675476541e-02
1.790146570706641919e-07 1.975792120256284647e+02 -9.994611740112304688e-01 7.063595938682555586e-02 -1.202273225784301902e-02 -5.148780798912048345e-02 4.439669609069822609e-03 2.315411245822906333e-02
1.803684903986560780e-07 1.975706777840164818e+02 9.455966949462890625e-01 -7.740379607677461138e-02 6.696349596977235752e-02 7.261878991127014571e-02 1.677274131774902227e-02 -1.340426337718963676e-02
1.808583725629489395e-07 1.975669654582464148e+02 4.584925174713134766e+00 1.261727321147919356e-02 2.651265263557434082e-02 1.657113003730774359e-02 1.339503335952758889e-02 -6.274250507354736661e-03
1.869318605993978004e-07 1.975329355425633082e+02 3.562910556793212891e+00 -2.380625402927398493e-02 1.326734840869903120e-02 -1.777089285850524947e-02 3.327599573135375105e-02 -2.875636518001556396e-02
1.909739174122538901e-07 1.975105428505226257e+02 8.461875915527343750e-01 -1.122060953378677395e-01 2.684842336177825639e-02 6.582945084571838190e-02 -1.722037410736083907e-02 3.147694480419159502e-02
1.909813587640567093e-07 1.975095038860036425e+02 3.045614004135131836e+00 1.166876878738403317e-01 1.047819185256958219e-02 -1.234867715835571977e-02 1.234829807281494218e-02 1.770412552356719765e-02
1.908545078653121655e-07 1.975091683123422399e+02 -1.601148605346679688e+00 2.396996963024140836e-02 4.597322344779969372e-03 7.675978946685792226e-02 8.225352287292479747e-03 3.041548240184784035e-02
1.929203309141765234e-07 1.974974024007017590e+02 2.683582305908203125e+00 -1.152485722303390608e-01 6.354429531097413597e-02 2.138454723358154674e-02 6.520578861236574209e-03 -1.522275888919830469e-02
1.941807703331532217e-07 1.974898901801505815e+02 3.391053915023803711e+00 -1.098844943046569933e-01 -6.162097334861756093e-02 1.000568532943725553e-02 -2.874573612213134760e-02 -3.049161529541015783e-02
1.968644322126598113e-07 1.974751643807041717e+02 -8.010785579681396484e-01 -7.930617749691010188e-02 -4.746926665306092086e-02 6.555932521820073688e-03 -2.307188987731932650e-03 2.775347471237182839e-02
2.008787676138522250e-07 1.974539781312998912e+02 -8.215270042419433594e-01 9.260779809951781572e-02 -2.486013686656952243e-02 -8.311074972152707185e-03 3.446348476409911293e-02 1.350464487075805908e-02
2.021272948135623627e-07 1.974467820399230220e+02 4.262598752975463867e+00 -1.055248585939407430e-01 -5.400323617458344105e-02 -6.031795263290405662e-02 -3.330959844589233276e-02 -7.748155474662780928e-03
2.025718469015322047e-07 1.974435850880595069e+02 -7.514812946319580078e-01 -6.249912106990814648e-02 -3.777064919471741222e-02 -4.026022052764892389e-02 -1.213824892044067238e-02 2.137497174739837885e-02
2.072249475898669127e-07 1.974198748046299556e+02 1.121679067611694336e+00 9.500114500522614802e-02 -4.946203601360321667e-02 -7.070598506927490423e-02 -7.500821113586426253e-03 -6.530457973480223444e-03
2.097696263322415250e-07 1.974066698001054760e+02 -2.409655094146728516e+00 8.039164066314705148e-03 3.769779646396637096e-02 3.546476769447326483e-02 -4.565166950225831022e-03 -2.488286375999449601e-03
2.130944654441661392e-07 1.973899441440629516e+02 4.355728626251220703e+00 -7.897975051403045843e-02 -4.308060729503632169e-02 -7.182557773590088346e-02 -7.041605472564695101e-03 -2.286750376224518100e-02
2.134198149781906802e-07 1.973874185229427951e+02 3.865830659866333008e+00 -8.726178216934205034e-02 2.015006017684936590e-02 2.999787354469299339e-02 1.288001060485839677e-02 -3.145550501346588285e-02
2.173493683616478184e-07 1.973681736598512941e+02 1.895637989044189453e+00 5.062219440937042181e-02 -5.849338924884796287e-02 -3.588427090644836365e-02 2.128016996383667175e-02 -3.016187524795532413e-02
2.187416065987696428e-07 1.973607885565259608e+02 -1.813578128814697266e+00 9.879627013206483677e-02 -1.559801888465881664e-02 3.226872897148132247e-02 1.533806848526000910e-02 3.249957561492905489e-04
2.318799507094536338e-07 1.973014599272910345e+02 3.836131095886230469e-02 7.548075842857361606e-02 -4.766133069992065791e-02 7.261916184425352971e-02 -2.413801860809326044e-02 -2.049976408481598081e-02
2.336030985219226593e-07 1.972930561961066758e+02 1.387512445449829102e+00 -7.620832908153535312e-02 3.996947407722473145e-02 7.529766511917114491e-02 2.301837873458861816e-02 -2.278767299652099954e-02
2.341357892284752280e-07 1.972897784682939744e+02 8.801879882812500000e-01 -8.135171592235565519e-02 -3.784994244575498601e-03 -6.276242637634277255e-02 3.050649690628050997e-02 1.900360500812530579e-02
2.381740877351558003e-07 1.972716778438370397e+02 -7.208018302917480469e-01 -2.872782003879546797e-02 2.871034240722657171e-02 5.234891653060912142e-02 3.304183673858642617e-02 3.182064628601073697e-02
2.403653761945924618e-07 1.972615195447178564e+02 -1.786728858947753906e+00 1.167863523960112337e-02 5.676123476028444026e-02 3.667882204055783468e-03 -2.341339731216430381e-02 -1.117947399616241524e-02
2.409514908672466495e-07 1.972580840806712956e+02 4.884075880050659180e+00 -3.609771394729614780e-02 -1.137979066371917758e-02 -6.175660800933838179e-02 -1.220816659927368222e-02 8.255656957626353321e-04
2.424031410760611884e-07 1.972510774988475930e+02 3.429760694503784180e+00 8.418830001354217496e-02 -1.665038180351257474e-02 6.407940387725824527e-04 2.189738273620605441e-02 2.541969645023346019e-02
2.434573116472762912e-07 1.972457380955497115e+02 -1.547468662261962891e+00 -5.445298326015472756e-02 4.015804231166840432e-02 1.373666596412659313e-02 1.916513442993163924e-02 2.087743878364563266e-02
2.439394578895633069e-07 1.972427596400912364e+02 8.524496555328369141e-01 1.100911821126937945e-01 6.471948051452636186e-02 -2.917380952835083030e-02 1.804433155059814026e-02 6.317606091499332333e-03
2.503556834222281731e-07 1.972157970707688150e+02 1.961984395980834961e+00 1.102969493865966905e-01 7.349768757820132614e-03 4.879199123382567393e-02 3.316839408874511924e-02 -1.133910799026489197e-02
2.648102021397310466e-07 1.971586663601546547e+02 3.831886053085327148e+00 -3.416157960891730294e-03 -5.259328866004944758e-02 -5.104093980789184415e-02 2.722186374664305880e-02 1.861822378635406838e-02
2.658195976579326842e-07 1.971538618367897016e+02 -2.177574634552001953e-01 -1.121829006671905549e-01 -5.342663276195526445e-02 -8.878170490264888914e-03 -1.283670902252197210e-03 -1.380857062339782906e-02
2.662394216601784298e-07 1.971512837258127888e+02 -6.411974430084228516e-01 -7.535033547878265681e-02 -5.860288631916046875e-02 -1.017682099342345770e-02 -2.166597461700439306e-02 -3.165311694145203636e-03
2.667374750610161944e-07 1.971484147759619532e+02 -2.030539512634277344e-01 5.162098789215087413e-02 -6.118260669708252414e-02 -5.483489799499512152e-02 -1.724329519271850311e-02 -2.692538738250732644e-03
2.681603510596493735e-07 1.971420945847579560e+02 -6.203470230102539062e-01 -7.002614736557014052e-03 -6.271038365364074718e-02 5.067610144615174173e-02 -2.668756341934203774e-02 -1.522331750392913810e-02
2.709592450699571922e-07 1.971307112888185884e+02 2.489712238311767578e+00 8.538160514831542869e-02 -2.520623052120209151e-02 -6.240444087982177646e-02 -2.349639987945556507e-02 1.164315176010131958e-02
2.713644522111581328e-07 1.971282169516962028e+02 -1.530383348464965820e+00 9.212644243240357411e-02 1.063928711414337258e-02 7.362655162811278242e-02 5.868398666381835493e-03 -1.686455512046813876e-02
2.731573665387745956e-07 1.971206316478747738e+02 5.208392143249511719e+00 -1.079080238342285253e-01 9.892162084579464443e-04 -3.807217597961431998e-03 8.333606243133541425e-03 -1.770993983745575151e-02
2.758495739547143513e-07 1.971098240159578268e+02 3.775446653366088867e+00 3.275165605545045378e-02 2.507623565196991089e-02 3.331566452980042059e-02 -7.121938705444336160e-03 3.279963433742523471e-02
2.793936057416744531e-07 1.970960581503099718e+02 -1.967891693115234375e+00 1.290155088901519254e-02 8.010633587837226455e-03 2.380336689949034967e-02 -2.477263784408569036e-02 2.046326136589050187e-02
2.822600005102723287e-07 1.970848510773996338e+02 -2.535188198089599609e-01 -9.520993888378143089e-02 -5.840842866897583141e-02 -1.322044157981872026e-02 1.870251560211181469e-02 1.558181047439571865e-03
2.888019663206091471e-07 1.970609384956084682e+02 -8.675222396850585938e-01 -1.020009981393814186e-01 -1.754627215862274159e-02 5.846171879768370661e-02 -7.400339126586913396e-03 1.773407828807831155e-02
2.920016213319694949e-07 1.970489203564337117e+02 2.879254102706909180e+00 6.969794905185698608e-02 1.489890575408935047e-02 9.366174459457393686e-03 -3.545467042922973572e-02 2.649215018749237482e-02
2.922116866319916327e-07 1.970472012173582357e+02 -8.587138652801513672e-01 -8.248543739318847656e-02 -3.469493472576141990e-02 3.130959749221798316e-03 8.124990463256806517e-04 -2.502038133144379034e-02
2.931474087603496291e-07 1.970430041271182233e+02 1.452924728393554688e+00 -2.271134841442108698e-02 5.905295777320862527e-02 4.924614930152894365e-02 3.505645036697387779e-02 2.715105593204498319e-02
2.930015244681086945e-07 1.970425018992269486e+02 3.335941314697265625e+00 -4.573312604427337558e-02 3.616046977043152477e-02 -5.884618592262268189e-02 -2.030371713638305653e-02 -1.138609063625335704e-02
2.986079716217284800e-07 1.970225481297877650e+02 -1.040121316909790039e+00 6.814033555984498614e-02 2.115440297126770786e-02 -2.110327291488647145e-02 3.120288848876952986e-02 -1.662974417209625230e-02
3.029805269014123891e-07 1.970070111754013169e+02 5.353008270263671875e+00 -8.920030152797699119e-02 -2.314870226383209523e-02 -1.616716432571411316e-02 2.962230348587035350e-02 1.656955146789550887e-02
3.064439319491300657e-07 1.969946449025699735e+02 -8.312001228332519531e-01 -6.572518873214722168e-02 -3.253056621551513733e-02 4.670106768608092707e-02 2.996233463287353155e-02 -7.496440529823303334e-03
3.163454961143123016e-07 1.969618447527357432e+02 8.517622947692871094e-02 1.045722591876983715e-01 1.840378260612487993e-02 7.419577646255494374e-02 -2.569990968704223555e-02 -2.243965995311737044e-02
3.172850981175401780e-07 1.969578789783539605e+02 2.606799602508544922e-01 -1.085110992193222129e-01 4.316634106636048351e-02 -3.951793527603149336e-02 -3.470782756805422531e-03 -1.821671748161315940e-02
3.251472361791997748e-07 1.969324015970551045e+02 3.978017807006835938e+00 -6.040413880348206171e-02 1.026740670204168149e-03 9.712230205535882233e-03 -2.882576036453246907e-02 -3.199769175052642745e-02
3.297414484216501937e-07 1.969173708534525247e+02 5.895895957946777344e-01 1.043104090690612912e-01 6.150288069248199818e-02 1.864015603065491411e-02 2.357112407684325284e-03 -3.001175343990326178e-02
3.329630152276065573e-07 1.969066482927636628e+02 -6.465733051300048828e-01 1.093687999248504766e-01 -6.060811722278595243e-02 -1.163489127159118841e-02 2.923732280731200506e-03 1.714534163475035788e-03
3.333008075455193564e-07 1.969046343030037463e+02 -1.802083253860473633e+00 -5.253597092628478626e-02 4.991524136066437245e-02 8.164245128631592019e-03 8.942235946655274770e-03 -1.189786434173584206e-03
3.386151478396495949e-07 1.968878155058155244e+02 -2.018295049667358398e+00 3.940858232975007203e-02 3.323939359188080034e-02 2.234366941452026190e-02 -2.368401288986205638e-02 1.498303449153900319e-02
3.387648360608635164e-07 1.968863735434688067e+02 -1.788092851638793945e+00 4.805649840831756336e-02 -1.384973430633545249e-02 -5.649634122848509743e-03 1.059353256225585571e-02 -1.809115898609161416e-02
3.439189607917761817e-07 1.968702736606666974e+02 -2.097342252731323242e+00 4.875875437259673262e-02 7.837841749191290508e-03 4.758442711830139504e-02 -9.761408329010009405e-03 2.034977602958679133e-02
3.458680997620717300e-07 1.968636222233767796e+02 -1.982488632202148438e-01 -8.555773401260376165e-02 3.378924787044525202e-02 -5.178841352462768693e-02 1.786458921432494684e-02 -1.825478196144102866e-03
3.457392767128362916e-07 1.968629947556981961e+02 -1.621054172515869141e+00 1.514225649833679521e-02 -1.466593658924102844e-02 2.411208987236022894e-02 -1.996447563171386413e-02 3.003374397754669800e-02
3.473113743283677397e-07 1.968574580012500519e+02 2.995631933212280273e+00 -3.836999666690826816e-02 4.110842621326446511e-02 -4.940128254890441967e-02 2.991597318649292375e-02 9.910450816154478537e-03
3.483954320218997946e-07 1.968533415776043114e+02 -8.621635437011718750e-01 -5.242188048362732278e-02 -1.279909873008728410e-02 7.368673038482666249e-02 2.410446739196776822e-02 2.123483026027679632e-02
3.483685060236022246e-07 1.968524188663296002e+02 1.496691942214965820e+00 9.675682675838472024e-02 3.687475061416625732e-02 6.831002998352049549e-02 1.732253408432006536e-02 -1.992433190345764202e-02
3.520808414625641567e-07 1.968408188987178562e+02 -1.204038619995117188e+00 -2.119939899444579778e-02 5.220942378044129972e-03 -2.513437557220458973e-02 2.113477706909179521e-03 -3.151434445381164767e-02
3.544136905923829739e-07 1.968332148628688287e+02 1.083446502685546875e+00 1.095738558769226018e-01 4.664081668853760354e-02 4.090644478797912653e-02 2.943236017227172235e-02 2.093132150173187406e-02
3.618009238187911055e-07 1.968115855848390652e+02 2.576358318328857422e-01 -1.051889194250106851e-01 8.757380247116086647e-03 6.466994047164915937e-02 3.002868175506592102e-02 -1.060641789436340271e-02
3.617649724240395312e-07 1.968106849576673767e+02 -3.191349506378173828e-01 -5.294772863388061412e-02 -2.696652424335480025e-02 -3.920283365249634111e-02 5.919528007507321443e-03 -3.191420638561248690e-02
3.728924054719049131e-07 1.967793897903411846e+02 -1.508594512939453125e+00 4.649047458171844116e-02 -1.246463584899902555e-02 6.850788903236389171e-02 -7.632614135742187694e-03 2.874939036369324186e-02
3.767453950583569237e-07 1.967681100965660903e+02 4.507824182510375977e+00 -3.680609285831451527e-02 -3.332496285438538153e-02 3.455894351005554810e-02 5.316846370697021762e-03 -2.922886276245117293e-02
3.779908245181586774e-07 1.967638097896298746e+02 -1.253446340560913086e+00 3.299110651016236295e-02 -2.402299261093139571e-02 -1.693985509872436568e-02 -2.690738868713378473e-02 2.371389162540436107e-02
3.810059022948583156e-07 1.967548648445990409e+02 -4.160106182098388672e-01 -1.006657773256302013e-01 -3.090261983871460394e-02 3.169862079620361373e-02 -2.390776920318603282e-02 -1.857512784004211603e-02
3.846312595944893178e-07 1.967443946031446842e+02 -1.113730430603027344e+00 1.040721580982208322e-01 4.013649988174439187e-02 5.975850033760070346e-02 -2.416315841674804288e-02 -1.139509928226471042e-02
3.865916013102888219e-07 1.967383108691499274e+02 -1.835600137710571289e+00 3.144851446151730734e-03 6.815404629707336182e-02 3.078620409965515670e-02 -7.151970863342252405e-04 1.750290226936340732e-02
3.972932290448081418e-07 1.967100050909423317e+02 5.674261093139648438e+00 -1.001168600320816171e-01 -3.012769281864166593e-02 -4.097022199630737105e-02 -8.888754844665527205e-03 6.610564112663266934e-03
4.002493370198465422e-07 1.967015920157329560e+02 3.371685504913330078e+00 -9.252128183841705489e-02 3.576157701015472701e-02 6.543611311912535256e-02 -5.554026603698729997e-03 -1.222440218925475997e-02
4.014892427426508872e-07 1.966974989708363069e+02 1.268141269683837891e+00 -2.818022775650023959e-02 -3.761267960071563998e-02 -6.982397389411926225e-02 3.496476173400878823e-02 3.130288124084459889e-04
4.019275799362621564e-07 1.966954077882154479e+02 -4.956936836242675781e-01 -2.146225333213806763e-02 -4.305412960052490412e-02 5.803890538215637773e-02 3.591018247604369634e-02 1.146333289146423545e-02
4.136113085007442155e-07 1.966657530467366826e+02 -2.362632751464843750e-02 -1.035728241205215450e-01 -5.008701324462891402e-02 5.775916528701781349e-02 -4.967180728912352211e-03 1.808270895481109419e-02
4.145834097379285677e-07 1.966624055270961549e+02 2.910526514053344727e+00 -2.520772540569304887e-02 -1.274758279323578297e-02 -5.052961564064026301e-02 3.568784666061401017e-02 2.931274938583373901e-02
4.144112651056761475e-07 1.966618208364822067e+02 3.336509943008422852e+00 -8.748298931121827049e-02 8.574026942253107353e-03 -5.276753640174865201e-02 2.551722764968871598e-02 -2.105390202999115126e-02
4.230725319880770210e-07 1.966401360764253923e+02 5.059762001037597656e-01 -3.820484447479248480e-02 -6.474353992938995661e-02 -5.871485638618469116e-02 -2.020093917846679452e-02 1.751568746566772861e-02
4.245304568850295385e-07 1.966356959603477037e+02 3.204257726669311523e+00 7.117215657234192416e-02 1.483796346187592208e-02 2.628433656692505394e-02 -2.841072607040405137e-02 -1.449509239196777530e-02
4.275561791293887905e-07 1.966275940182823092e+02 -8.012351989746093750e-01 -7.555530774593353927e-02 -4.991339063644409380e-02 -2.541255354881286760e-02 -6.059260368347155201e-04 8.772643089294436536e-03
4.284223893153044194e-07 1.966245701113446103e+02 2.987257003784179688e+00 -3.936898541450500888e-02 5.438991415500640803e-02 6.218905448913569778e-03 2.871600866317749329e-02 2.668751192092895519e-02
4.282568003901769760e-07 1.966239566946284469e+02 -1.898391008377075195e+00 5.835714983940125389e-02 1.887828361988068415e-02 -1.269357061386108820e-02 1.568883275985717696e-02 -5.718869447708128939e-03
4.298992493955311208e-07 1.966191288336904393e+02 -1.394870996475219727e+00 -3.409518957138062134e-02 5.303132629394531616e-02 9.012549877166750600e-03 -6.388103485107422125e-03 -2.566184413433075101e-02
4.304755070260354448e-07 1.966167892831925883e+02 2.263853073120117188e+00 1.906523823738097423e-02 5.206992030143738071e-02 -6.632185292243956976e-02 -9.173935890197753434e-03 3.154041051864626966e-03
4.363820056762049980e-07 1.966021616916405037e+02 -1.476203441619873047e+00 6.891034841537413413e-04 5.704537439346313299e-02 4.100063681602478249e-02 -1.520190238952640049e-04 -2.721642172336578500e-02
4.359767206989961821e-07 1.966020908621619299e+02 1.720095634460449219e+00 1.036359364986419868e-01 1.757942068576813510e-02 -6.070956087112426569e-02 -1.088422393798827922e-02 -1.105472588539123738e-02
4.382637541235224115e-07 1.965958588036893104e+02 3.535905361175537109e+00 6.528206312656402444e-02 -1.607066917419433527e-02 -9.240600585937494560e-03 3.443960666656496750e-03 -2.837732541561126948e-02
4.449702758829782579e-07 1.965796722270266059e+02 -7.741563320159912109e-01 1.142091915607452574e-01 -5.334080851078033814e-02 -3.689612388610846727e-03 -2.026775836944577636e-03 1.058101665973663202e-02
4.531439884229238753e-07 1.965604697809773143e+02 3.757965087890625000e+00 6.257814753055572499e-02 -2.134189367294314632e-03 5.564452171325687257e-03 9.017440795898438999e-03 3.118189787864684981e-02
4.530104655658809512e-07 1.965597644831827040e+02 1.023295640945434570e+00 -8.456283187866212026e-02 -5.647811508178711415e-02 -5.062282204627990834e-02 7.306174278259275345e-03 2.926765894889831604e-02
4.546733391893082340e-07 1.965551004859293869e+02 2.853926897048950195e+00 -1.663018834590912487e-02 6.177590775489807950e-02 -2.969982504844665555e-02 2.124744701385498230e-02 1.605813968181610263e-02
4.602684589378976089e-07 1.965418697855554058e+02 -1.786073684692382812e+00 1.985919892787933738e-02 4.835922646522522461e-02 1.911551427841186312e-02 2.664691829681396090e-02 -4.081266760826110507e-03
4.784039101560013845e-07 1.965022243351872930e+02 2.043873310089111328e+00 -1.107457376718521125e-01 4.660234630107880360e-02 -1.575771260261535356e-02 2.184500026702880515e-02 -2.005018150806427146e-02
4.780049156219341074e-07 1.965020586950268751e+02 4.224805355072021484e+00 -1.676427948474884522e-02 -3.964251279830938168e-03 6.609453678131103904e-02 1.917079067230224171e-02 1.624756121635437256e-02
4.776985454913535544e-07 1.965016998356181261e+02 1.770401000976562500e-02 6.680215787887573697e-02 -5.770556473731994901e-02 -5.312975263595581116e-02 -1.952337884902953860e-02 9.775757789612371518e-06
4.925643509350450853e-07 1.964700545973196597e+02 4.175597906112670898e+00 1.450513529777526511e-02 -1.152854776382446211e-02 -5.719882035255431652e-02 1.225219345092773415e-02 -4.685691833496093833e-03
4.960266039071797389e-07 1.964620501489972355e+02 -1.524691343307495117e+00 1.046709655523300336e-01 2.026979792118072110e-02 -1.369504666328430487e-02 1.423569774627685136e-02 -6.569112539291377395e-04
4.966665487447631798e-07 1.964597608383486431e+02 2.468083620071411133e+00 -1.095888354778289803e-01 -3.064264655113220492e-02 7.616657495498656283e-02 -7.517970085144043413e-03 2.828290772438049605e-02
5.002394716474337872e-07 1.964515927841330267e+02 -1.046901226043701172e+00 8.477130496501923684e-02 5.419287371635438111e-02 6.288723778724671087e-02 -2.326585006713867074e-02 -1.109963929653167911e-02
5.159530562415344947e-07 1.964196639261264465e+02 3.219815254211425781e+00 -1.567626392841339755e-02 -6.069350552558899770e-02 -3.478391647338867354e-02 2.627573060989379927e-02 -2.643530917167663530e-02
5.175263154917019667e-07 1.964156193361549470e+02 4.110036134719848633e+00 2.278508877754210904e-02 3.257759928703307661e-03 -2.061514806747436618e-02 -1.341040134429931710e-02 -2.366024887561798268e-02
5.195367232958969607e-07 1.964107422134587182e+02 6.475524902343750000e-01 1.026737272739410428e-01 -3.797243571281433416e-02 7.737142395973205244e-02 2.048802995681762301e-02 1.525212156772613736e-02
5.217292541421222232e-07 1.964055309280924462e+02 3.302262783050537109e+00 7.278871214389802391e-02 -1.303354024887085072e-02 7.050914883613586259e-02 -3.713945388793944702e-03 5.425455093383789451e-03
5.253512496240192906e-07 1.963976126254108578e+02 -1.204464912414550781e+00 -7.422004508972168679e-02 -2.636764633655548640e-02 4.089412450790405607e-02 4.226706504821778343e-03 -1.734233987331390558e-02
5.251485902964645305e-07 1.963969984595107405e+02 -1.714640378952026367e+00 -1.113218665122983619e-03 1.566120672225952692e-02 6.542957639694214900e-02 1.644314289093017772e-02 2.214659965038299344e-02
5.254521265606244986e-07 1.963954206257672297e+02 -9.277310371398925781e-01 -9.968492031097411776e-03 -1.265331923961639238e-02 1.867999935150146951e-02 -3.569479465484618613e-02 -2.682528519630432429e-02
5.249642122002904063e-07 1.963953496181627258e+02 2.226521730422973633e+00 8.437050998210908481e-02 -4.535677599906921820e-02 6.518351483345032060e-02 1.197874546051025391e-03 2.713041865825652904e-02
5.276658059781722713e-07 1.963892165711033897e+02 4.635822772979736328e+00 -5.446206307411194381e-02 -3.976398611068725913e-02 1.852998018264773172e-03 -3.056340265274047618e-02 2.972421240806580323e-02
5.299537960471499928e-07 1.963838898857168545e+02 -1.562081336975097656e+00 -1.559766983985901023e-02 8.097625851631165550e-03 7.585636425018309204e-02 -1.150047969818115273e-02 2.344124042987823925e-02
5.326244523507780128e-07 1.963778631275816053e+02 3.574562072753906250e+00 -1.085093557834625327e-01 -3.045490086078644215e-02 -6.005288529396057146e-02 9.032426834106446756e-03 -2.730113446712494063e-02
5.363837260794626019e-07 1.963698298993969331e+02 -1.497742652893066406e+00 -3.158480930328369518e-02 2.107796394824981712e-02 -6.061828851699826992e-03 -2.936520624160766230e-02 1.529382491111755393e-02
5.359753123310404343e-07 1.963695916102671504e+02 7.043638229370117188e-01 -1.147437429428100619e-01 5.880207359790801114e-02 -2.134657287597656328e-02 1.543728446960448975e-02 5.730667233467101607e-03
5.358856843194943462e-07 1.963687588483923037e+02 2.184848070144653320e+00 -1.851510751247406605e-02 5.658665800094606069e-02 2.528365087509155951e-02 -2.447769784927367881e-02 -3.048554527759552227e-02
5.398440936676700874e-07 1.963603993287515834e+02 3.337479829788208008e+00 6.392601871490478926e-02 3.291318905353546320e-02 -2.766843867301940763e-02 1.424643087387084811e-02 8.775428295135501155e-03
5.398136035923145838e-07 1.963594558097555591e+02 4.706432819366455078e+00 -1.723730850219726274e-02 -5.903676187992096258e-02 3.930498504638671453e-02 -1.384110403060912972e-02 4.477301001548764092e-03
5.448643168041872771e-07 1.963491429075180292e+02 3.916847705841064453e+00 -3.183939278125763606e-02 -1.239533650875091625e-02 -4.993086862564086875e-02 2.667701053619384727e-02 2.802482378482818587e-02
5.450856161711175941e-07 1.963477368349760468e+02 8.411450386047363281e-01 1.035673706531524824e-01 -5.399366176128388151e-02 2.420338082313537587e-02 -2.541132974624633542e-02 -2.350486350059509399e-02
5.476007932221405029e-07 1.963421331692371155e+02 3.385881185531616211e+00 -9.524676024913789063e-02 2.753560137748718717e-02 7.504100346565246993e-02 1.315891742706298828e-03 1.216755723953247270e-02
5.496248120551398393e-07 1.963374438256434757e+02 3.346050739288330078e+00 3.707483303546905973e-02 -6.736508667469025269e-02 4.120450258255005382e-02 1.158610010147094471e-02 -1.517331361770630008e-02
5.508414784090935035e-07 1.963342326414204990e+02 3.034468889236450195e+00 8.863851070404063504e-03 4.469912731647492088e-02 6.041896963119507136e-02 -7.027520656585694442e-03 -2.037551164627075112e-02
5.510130963700238710e-07 1.963329211339562050e+02 -6.552064418792724609e-01 8.545717263221740134e-02 1.526330924034119407e-02 -4.847470450401306086e-02 -8.165309429168699645e-03 2.506361496448517023e-02
5.518957113050835507e-07 1.963303206115606656e+02 2.852590799331665039e+00 9.875580847263336348e-02 -2.739845860004425093e-02 -1.011030077934264859e-02 9.758391380310059426e-03 -2.311152791976928828e-02
5.564961790939438913e-07 1.963210194064600671e+02 4.792670488357543945e+00 -1.033583954572677710e-01 -6.018145537376404230e-02 -1.772147226333618125e-02 -1.426954936981201030e-02 -2.515531432628631547e-02
5.586445843632776977e-07 1.963161662463966195e+02 1.904464244842529297e+00 -1.173541545867920477e-02 5.876677000522614880e-02 -3.113287353515625105e-02 -1.756381273269653348e-02 -2.884629034996032820e-02
5.596232449894917587e-07 1.963134159306844708e+02 3.869527101516723633e+00 6.898678064346311367e-03 -4.716242480278015625e-02 -3.956831359863281078e-02 -2.752927494049071944e-02 -1.892116212844848627e-02
5.594266972074362081e-07 1.963127672068459333e+02 2.497371912002563477e+00 1.045900003910064796e-01 1.267678642272949963e-02 4.161628818511962924e-02 -2.292420959472656061e-02 2.124380743503570534e-02
5.599399630440038328e-07 1.963108501420614118e+02 1.845998525619506836e+00 9.924589526653289362e-02 3.866249263286590521e-02 5.262285447120666759e-02 -2.614851236343383734e-02 1.690641975402831787e-02
5.619948234527912465e-07 1.963061870722802098e+02 3.966177463531494141e+00 -7.445937001705170422e-02 -6.779918432235715331e-03 6.463979530334472423e-02 -6.361341476440462994e-04 3.222494566440582686e-02
5.756394044517610455e-07 1.962811982804764455e+02 -8.795392513275146484e-01 -8.189506816864014493e-02 -8.488054633140562633e-03 2.247145628929138328e-02 1.704114246368407942e-02 -2.402707386016846025e-02
5.788564304013558717e-07 1.962746252256781077e+02 -1.714712619781494141e+00 7.871346509456635110e-02 1.376817083358765348e-02 5.158497548103331554e-02 2.242686367034912170e-02 -5.580938816070555447e-03
5.824554543136245524e-07 1.962674270019590494e+02 1.368801355361938477e+00 4.352641046047210638e-02 2.418577408790588412e-02 -7.273116946220398171e-02 1.826320838928222751e-02 -1.365479028224945296e-02
5.818773289085781644e-07 1.962674200607492310e+02 -1.373825311660766602e+00 -6.842651009559631847e-02 -1.351031148433685242e-02 -2.109742426872253385e-02 8.334314346313473343e-03 3.628474116325379473e-03
